uid,gsdb,manufacturer,model,combustor,engine_type,bpr,opr,rated_thrust,data_status,data_superseded,superseded_uid,test_engine,icao_compliant_data,engine_status,engine_status_date,eihc_take_off,eihc_climb,eihc_approach,eihc_idle,hc_number_tests,hc_number_engines,hc_dp_foo_average,hc_dp_foo_sigma,hc_dp_foo_min,hc_dp_foo_max,hc_characteristic,hc_margin,hc_total_mass,eico_take_off,eico_climb,eico_approach,eico_idle,eico_number_tests,eico_number_engines,co_dp_foo_average,co_dp_foo_sigma,co_dp_foo_min,co_dp_foo_max,co_characteristic,co_margin,co_total_mass,einox_take_off,einox_climb,einox_approach,einox_idle,nox_number_tests,nox_number_engines,nox_dp_foo_average,nox_dp_foo_sigma,nox_dp_foo_min,nox_dp_foo_max,nox_characteristic,nox_original_margin,nox_caep2_margin,nox_caep4_margin,nox_caep6_margin,nox_caep8_margin,nox_total_mass,sn_take_off,sn_climb,sn_approach,sn_idle,sn_number_tests,sn_number_engines,sn_max,sn_sigma,sn_range_min,sn_range_max,sn_characteristic,sn_margin,fuel_specification,fuel_hc_ratio_min,fuel_hc_ratio_max,fuel_aromatic_min,fuel_aromatic_max,fuel_flow_take_off,fuel_flow_climb,fuel_flow_approach,Fuel Flow Idle (kg/sec),fuel_lto_cycle,loads_extraction,loads_extraction_power_setting,bleed_percentage,bleed_percentage_power_setting,Ambient Baro Min (kPa),Ambient Baro Max (kPa),ambiant_temperature_min,ambiant_temperature_max,ambiant_humidity_min,ambiant_humidity_max,test_organization,test_location,initial_test_date,Final Test Date,fuel_venting_compliant,Remark 1,Remark 2,Remark 3,Remark 4,Remark 5,Remark 6,Remark 7,Remark 8,engine,thrust_take_off,thrust_climb,thrust_approach,thrust_idle
10IA011,10.0,International Aero Engines,V2522-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.9,25.7,102.5,C,Yes,01P10IA019,NME,Yes,Out of production,,0.03,0.04,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.5,39.0,0.43,0.44,2.55,12.49,4.0,2.0,27.1,,,,30.9,26.2,2780.0,21.34,18.33,9.32,5.09,4.0,2.0,44.5,,,,49.0,53.6,67.0,81.5,92.6,111.2,4563.0,7.3,8.1,3.2,1.7,4.0,2.0,9.4,,,,11.1,47.1,Jet A,1.91,1.91,17.0,17.0,0.971,0.815,0.31,0.13,425.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,102.5,87.125,30.75,7.175000000000001
3IA007,3.0,International Aero Engines,V2524-A5,,MTF,4.81,26.9,109.06,C,,,NME,Yes,Out of production,,0.042,0.042,0.061,0.1,3.0,1.0,0.28,,,,0.4,2.2,31.0,0.54,0.63,2.37,12.64,3.0,1.0,24.8,,,,30.4,25.8,2708.0,26.2,22.0,9.0,4.7,3.0,1.0,48.4,,,,56.1,59.8,74.8,90.4,102.8,122.6,5278.0,5.2,7.2,4.2,2.6,3.0,1.0,9.0,,,,11.6,50.2,Jet A,1.9,1.9,,,1.042,0.868,0.328,0.123,429.0,0.0,,6.2 / 5.5,7% / 30%,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,109.06,92.701,32.717999999999996,7.634200000000001
10IA012,10.0,International Aero Engines,V2524-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.0,108.9,C,Yes,01P10IA020,NME,Yes,Out of production,,0.03,0.04,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.4,39.0,0.42,0.44,2.28,12.03,4.0,2.0,25.2,,,,28.7,24.4,2747.0,22.96,19.25,9.69,5.18,4.0,2.0,46.3,,,,50.9,54.2,67.7,81.8,93.0,110.9,5039.0,7.0,7.8,3.7,1.7,4.0,2.0,9.4,,,,11.1,47.8,Jet A,1.91,1.91,17.0,17.0,1.04,0.867,0.326,0.133,444.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades. ,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,108.9,92.565,32.67,7.623000000000001
1IA002,1.0,International Aero Engines,V2525-D5,,MTF,4.82,27.2,111.2,C,,,NME,Yes,Out of production,,0.041,0.041,0.061,0.105,3.0,1.0,0.29,,,,0.4,2.3,32.0,0.53,0.62,2.44,12.43,3.0,1.0,24.9,,,,30.6,25.9,2764.0,26.5,22.3,8.9,4.7,3.0,1.0,48.5,,,,56.2,59.6,74.4,89.9,102.2,121.7,5382.0,5.2,7.2,4.2,2.6,3.0,1.0,9.0,,,,11.6,50.4,Jet A,1.9,1.9,,,1.053,0.88,0.319,0.128,437.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,111.2,94.52,33.36,7.784000000000001
1IA003,1.0,International Aero Engines,V2527-A5,,MTF,4.82,27.2,111.2,C,,,NME,Yes,Out of production,,0.041,0.041,0.061,0.105,3.0,1.0,0.29,,,,0.4,2.3,32.0,0.53,0.62,2.44,12.43,3.0,1.0,24.9,,,,30.6,25.9,2764.0,26.5,22.3,8.9,4.7,3.0,1.0,48.5,,,,56.2,59.6,74.4,89.9,102.2,121.7,5382.0,5.2,7.2,4.2,2.6,3.0,1.0,9.0,,,,11.6,50.4,Jet A,1.9,1.9,,,1.053,0.88,0.319,0.128,437.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,111.2,94.52,33.36,7.784000000000001
10IA013,10.0,International Aero Engines,V2527-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,Yes,01P10IA021,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
10IA014,10.0,International Aero Engines,V2527-A5E SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,Yes,01P10IA022,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
10IA015,10.0,International Aero Engines,V2527-A5M SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,Yes,01P10IA023,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.  ,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
8IA010,8.0,International Aero Engines,V2527E-A5,,MTF,4.82,27.2,111.2,C,,,NME,Yes,Out of production,,0.04,0.04,0.06,0.11,3.0,1.0,0.29,,,,0.4,2.3,32.0,0.53,0.62,2.44,12.43,3.0,1.0,24.9,,,,30.6,25.9,2764.0,26.5,22.3,8.9,4.7,3.0,1.0,48.5,,,,56.2,59.6,74.4,89.9,102.1,121.7,5382.0,5.2,7.2,4.2,2.6,3.0,1.0,9.0,,,,11.6,50.4,Jet A,1.9,1.9,,,1.053,0.88,0.319,0.128,437.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,Yes,,,,,,,,,,111.2,94.52,33.36,7.784000000000001
8IA009,8.0,International Aero Engines,V2527M-A5,,MTF,4.82,27.2,111.2,C,,,NME,Yes,Out of production,,0.04,0.04,0.06,0.11,3.0,1.0,0.29,,,,0.4,2.3,32.0,0.53,0.62,2.44,12.43,3.0,1.0,24.9,,,,30.6,25.9,2764.0,26.5,22.3,8.9,4.7,3.0,1.0,48.5,,,,56.2,59.6,74.4,89.9,102.1,121.7,5382.0,5.2,7.2,4.2,2.6,3.0,1.0,9.0,,,,11.6,50.4,Jet A,1.9,1.9,,,1.053,0.88,0.319,0.128,437.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,Yes,,,,,,,,,,111.2,94.52,33.36,7.784000000000001
1IA004,1.0,International Aero Engines,V2528-D5,,MTF,4.66,30.0,124.5,C,,,NME,Yes,Out of production,,0.043,0.041,0.058,0.102,3.0,1.0,0.27,,,,0.4,2.1,34.0,0.47,0.56,2.03,11.53,3.0,1.0,21.5,,,,26.4,22.4,2680.0,30.5,25.1,9.6,4.9,3.0,1.0,53.7,,,,62.2,62.2,77.8,92.9,105.6,124.1,6686.0,5.0,6.6,4.5,2.4,3.0,1.0,9.0,,,,11.6,52.0,Jet A,1.9,1.9,,,1.209,0.996,0.353,0.134,476.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,124.5,105.825,37.35,8.715000000000002
1IA005,1.0,International Aero Engines,V2530-A5,,MTF,4.54,32.1,133.4,C,,,NME,Yes,Out of production,,0.045,0.041,0.056,0.1,3.0,1.0,0.26,,,,0.4,2.0,35.0,0.45,0.52,1.81,10.95,3.0,1.0,19.7,,,,24.2,20.5,2620.0,33.8,27.1,10.1,5.0,3.0,1.0,58.0,,,,67.2,64.5,80.7,94.4,106.4,123.7,7732.0,4.9,6.4,4.6,2.4,3.0,1.0,9.0,,,,11.6,53.0,Jet A,1.9,1.9,,,1.331,1.077,0.377,0.138,504.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,133.4,113.39,40.02,9.338000000000001
10IA016,10.0,International Aero Engines,V2530-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.6,32.0,133.0,C,Yes,01P10IA024,NME,Yes,Out of production,,0.02,0.03,0.06,0.12,4.0,2.0,0.3,,,,0.4,1.9,38.0,0.39,0.41,1.65,10.45,4.0,2.0,19.5,,,,22.2,18.8,2594.0,31.43,23.92,10.92,5.52,4.0,2.0,55.7,,,,61.3,59.0,73.7,86.4,97.4,113.3,7414.0,3.7,6.6,5.7,1.4,4.0,2.0,9.4,,,,11.1,50.5,Jet A,1.91,1.91,17.0,17.0,1.325,1.078,0.387,0.145,517.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,133.0,113.05,39.9,9.31
3IA008,3.0,International Aero Engines,V2533-A5,,MTF,4.46,33.44,140.56,C,,,NME,Yes,Out of production,,0.047,0.043,0.052,0.1,3.0,1.0,0.25,,,,0.4,2.0,35.0,0.463,0.515,1.65,9.317,3.0,1.0,16.0,,,,19.6,16.6,2241.0,36.48,28.67,10.83,5.24,3.0,1.0,61.6,,,,71.4,66.8,83.5,96.6,108.4,125.3,8646.0,4.7,6.2,4.8,2.4,3.0,1.0,9.0,,,,11.6,53.8,Jet A,1.9,1.9,,,1.426,1.1447,0.3901,0.1363,517.0,0.0,,4.5,0.07,101.0,101.8,288.0,296.0,0.0086,0.0114,Pratt & Whitney,"East Hartford, CT",1992-08-12,1992-08-13,,Engine Type description originally wrongly given as TF; amended in Issue 15 to MTF,,,,,,,,,140.56,119.476,42.168,9.839200000000002
10IA017,10.0,International Aero Engines,V2533-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.5,33.7,140.6,C,Yes,01P10IA025,NME,Yes,Out of production,,0.01,0.02,0.06,0.12,4.0,2.0,0.3,,,,0.3,1.8,38.0,0.38,0.41,1.54,10.12,4.0,2.0,18.2,,,,20.7,17.6,2555.0,35.43,25.65,11.24,5.6,4.0,2.0,59.6,,,,65.5,61.0,76.3,88.1,98.7,113.9,8377.0,2.0,5.8,6.4,1.3,4.0,2.0,9.4,,,,11.1,51.3,Jet A,1.91,1.91,17.0,17.0,1.433,1.142,0.405,0.147,537.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,140.6,119.50999999999999,42.18,9.842
14IA018,14.0,International Aero Engines,V2531-E5,Floatwall,MTF,4.52,32.3,134.8,C,Yes,01P14IA026,NME/DTEPS,Yes,,,0.01,0.02,0.09,0.07,4.0,2.0,0.2,,,,0.3,1.5,28.0,0.39,0.41,1.57,10.17,4.0,2.0,18.6,,,,21.2,18.0,2503.0,32.17,24.28,11.14,5.58,4.0,2.0,55.8,,,,61.4,58.7,73.4,85.8,96.7,112.2,7521.0,2.3,6.0,6.3,1.3,4.0,2.0,9.4,,,,11.1,50.9,Jet A,1.91,1.91,17.0,17.0,1.329,1.079,0.391,0.144,517.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects V2531-E5 Turbofan Engine.,"Certification in accordance with Part III, Chapter 2, of Amendment 7 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,134.8,114.58000000000001,40.440000000000005,9.436000000000002
01P10IA019,10.0,International Aero Engines,V2522-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.9,25.7,102.5,C,,,NME,Yes,Out of production,,0.03,0.04,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.5,39.0,0.43,0.44,2.55,12.49,4.0,2.0,27.1,,,,30.9,26.2,2780.0,21.34,18.33,9.32,5.09,4.0,2.0,44.5,,,,49.0,53.6,67.0,81.5,92.6,111.2,4563.0,7.3,8.1,3.2,1.7,4.0,2.0,9.4,,,,11.1,47.1,Jet A,1.91,1.91,17.0,17.0,0.971,0.815,0.31,0.13,425.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,102.5,87.125,30.75,7.175000000000001
01P10IA020,10.0,International Aero Engines,V2524-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.0,108.9,C,,,NME,Yes,Out of production,,0.03,0.04,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.4,39.0,0.42,0.44,2.28,12.03,4.0,2.0,25.2,,,,28.7,24.4,2747.0,22.96,19.25,9.69,5.18,4.0,2.0,46.3,,,,50.9,54.2,67.7,81.8,93.0,110.9,5039.0,7.0,7.8,3.7,1.7,4.0,2.0,9.4,,,,11.1,47.8,Jet A,1.91,1.91,17.0,17.0,1.04,0.867,0.326,0.133,444.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.  ,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,108.9,92.565,32.67,7.623000000000001
01P10IA021,10.0,International Aero Engines,V2527-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,,,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
01P10IA022,10.0,International Aero Engines,V2527-A5E SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,,,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
01P10IA023,10.0,International Aero Engines,V2527-A5M SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,C,,,NME,Yes,Out of production,,0.03,0.03,0.07,0.14,4.0,2.0,0.4,,,,0.5,2.3,39.0,0.42,0.44,2.25,11.96,4.0,2.0,24.8,,,,28.3,24.0,2741.0,23.18,19.36,9.74,5.19,4.0,2.0,46.3,,,,50.9,53.9,67.4,81.5,92.6,110.6,5102.0,6.9,7.7,3.8,1.6,4.0,2.0,9.4,,,,11.1,48.0,Jet A,1.91,1.91,17.0,17.0,1.049,0.873,0.328,0.134,447.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.  ,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,110.3,93.755,33.089999999999996,7.721000000000001
01P10IA024,10.0,International Aero Engines,V2530-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.6,32.0,133.0,C,,,NME,Yes,Out of production,,0.02,0.03,0.06,0.12,4.0,2.0,0.3,,,,0.4,1.9,38.0,0.39,0.41,1.65,10.45,4.0,2.0,19.5,,,,22.2,18.8,2594.0,31.43,23.92,10.92,5.52,4.0,2.0,55.7,,,,61.3,59.0,73.7,86.4,97.4,113.3,7414.0,3.7,6.6,5.7,1.4,4.0,2.0,9.4,,,,11.1,50.5,Jet A,1.91,1.91,17.0,17.0,1.325,1.078,0.387,0.145,517.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,133.0,113.05,39.9,9.31
01P10IA025,10.0,International Aero Engines,V2533-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.5,33.7,140.6,C,,,NME,Yes,Out of production,,0.01,0.02,0.06,0.12,4.0,2.0,0.3,,,,0.3,1.8,38.0,0.38,0.41,1.54,10.12,4.0,2.0,18.2,,,,20.7,17.6,2555.0,35.43,25.65,11.24,5.6,4.0,2.0,59.6,,,,65.5,61.0,76.3,88.1,98.7,113.9,8377.0,2.0,5.8,6.4,1.3,4.0,2.0,9.4,,,,11.1,51.3,Jet A,1.91,1.91,17.0,17.0,1.433,1.142,0.405,0.147,537.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects new SelectOne™ package upgrades.,"Certification in accordance with Part III, Chapter 2, of Amendment 6 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,140.6,119.50999999999999,42.18,9.842
01P14IA026,14.0,International Aero Engines,V2531-E5,Floatwall,MTF,4.52,32.3,134.8,C,,,NME/DTEPS,Yes,,,0.01,0.02,0.09,0.07,4.0,2.0,0.2,,,,0.3,1.5,28.0,0.39,0.41,1.57,10.17,4.0,2.0,18.6,,,,21.2,18.0,2503.0,32.17,24.28,11.14,5.58,4.0,2.0,55.8,,,,61.4,58.7,73.4,85.8,96.7,112.2,7521.0,2.3,6.0,6.3,1.3,4.0,2.0,9.4,,,,11.1,50.9,Jet A,1.91,1.91,17.0,17.0,1.329,1.079,0.391,0.144,517.0,0.0,,0,,100.35,102.88,268.2,277.7,0.0014,0.00359,Pratt & Whitney,"East Hartford, CT",2008-12-11,2009-01-19,Yes,Engine performance reflects V2531-E5 Turbofan Engine.,"Certification in accordance with Part III, Chapter 2, of Amendment 7 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 d) (CAEP/6)",,,,,,,134.8,114.58000000000001,40.440000000000005,9.436000000000002
1KK001,1.0,KKBM,NK-8-2U,,MTF,1.24,10.8,103.0,R,,,Other,,Out of production,,0.45,0.55,5.0,103.8,2.0,2.0,388.2,,,,505.1,2577.2,39677.0,5.5,6.0,21.0,116.0,2.0,2.0,466.9,,,,532.0,450.8,47684.0,13.9,12.9,5.4,2.7,2.0,2.0,44.6,,,,49.0,79.6,99.5,135.2,153.6,212.3,4776.0,,,,,,,23.5,,,,30.2,128.8,TS-1,2.0,2.0,19.0,19.0,1.75,1.17,0.58,0.24,742.0,0.0,,0,,102.6,102.6,300.0,300.0,0.00876,0.00876,State Inst for Civ Aviation,"Sheremetjevo,  Moscow",1989-07-12,,,Data obtained on aircraft (Tu-154A),"In-service engine(s), tested after overhaul",,,,,,,,103.0,87.55,30.9,7.210000000000001
1KK002,1.0,KKBM,NK-8-2U,,MTF,1.24,10.8,103.0,R,,,Other,,Out of production,,2.0,2.0,2.6,32.0,2.0,1.0,117.1,,,,180.3,920.1,11824.0,5.0,6.0,13.0,64.0,2.0,1.0,248.5,,,,305.0,258.5,25102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TS-1,2.0,2.0,18.0,18.0,1.75,1.33,0.55,0.22,724.0,0.0,,0,,102.7,102.7,293.0,293.0,0.00905,0.00905,State Inst for Civ Aviation,"Sheremetjevo,  Moscow",1990-06-14,,,Data obtained on aircraft (Tu-154A),"In-service engine(s), tested after overhaul",,,,,,,,103.0,87.55,30.9,7.210000000000001
1KK003,1.0,KKBM,NK-86,,MTF,1.33,13.4,127.53,R,,,Other,,Out of production,,0.5,0.6,1.2,52.0,3.0,3.0,135.0,,,,157.5,803.5,17379.0,3.9,4.2,9.3,54.4,3.0,3.0,158.2,,,,171.1,145.0,20396.0,12.8,12.1,5.1,2.7,3.0,3.0,41.3,,,,43.7,65.5,81.9,108.2,122.9,163.4,5440.0,,,,,1.0,1.0,22.1,,,,28.4,128.5,TS-1,2.0,2.0,18.5,18.5,2.4,1.6,0.58,0.21,779.0,0.0,,0,,102.7,103.0,290.0,291.0,0.00915,0.00915,State Inst for Civ Aviation,"Sheremetjevo,  Moscow",1989-06-15,,,Data obtained on aircraft (Il-86),"In-service engine(s), tested after overhaul",,,,,,,,127.53,108.4005,38.259,8.927100000000001
1KK004,1.0,KKBM,NK-86A,,MTF,1.13,13.2,130.47,R,,,Other,Yes,Out of production,,0.2,0.2,2.2,15.3,2.0,1.0,45.2,,,,69.6,355.2,5988.0,1.8,2.2,7.8,38.0,2.0,1.0,120.7,,,,148.2,125.6,15703.0,15.7,12.4,5.8,3.1,2.0,1.0,46.1,,,,53.4,80.5,100.6,133.2,151.4,201.8,6106.0,,,,,10.0,,,,,,,,TS-1,2.0,2.0,19.0,19.0,2.05,1.7,0.6,0.235,821.0,0.0,,0,,102.3,102.3,270.0,270.0,0.00238,0.00238,KKBM,Samara City,1987-10-04,,,For Il-86 aircraft.,"In-service engine(s), tested before overhaul.",,,,,,,,130.47,110.89949999999999,39.141,9.132900000000001
